0.0852003	-1.97123	1.97999
0.0854003	-1.97083	1.97905
0.0856003	-1.97044	1.9781
0.0858003	-1.97004	1.97716
0.0860003	-1.96965	1.97622
0.0862003	-1.96925	1.97528
0.0864003	-1.96886	1.97435
0.0866003	-1.96846	1.97341
0.0868003	-1.96807	1.97247
0.0870003	-1.96767	1.97154
0.0872003	-1.96728	1.97061
0.0874003	-1.96688	1.96968
0.0876003	-1.96649	1.96874
0.0878003	-1.9661	1.96782
0.0880003	-1.9657	1.96689
0.0882003	-1.96531	1.96596
0.0884003	-1.96492	1.96504
0.0886004	-1.96452	1.96411
0.0888004	-1.96413	1.96319
0.0890004	-1.96374	1.96227
0.0892004	-1.96335	1.96135
0.0894004	-1.96295	1.96043
0.0896004	-1.96256	1.95951
0.0898004	-1.96217	1.95859
0.0900004	-1.96178	1.95768
0.0902004	-1.96139	1.95676
0.0904004	-1.96099	1.95585
0.0906004	-1.9606	1.95494
0.0908004	-1.96021	1.95403
0.0910004	-1.95982	1.95312
0.0912004	-1.95943	1.95221
0.0914004	-1.95904	1.9513
0.0916004	-1.95865	1.9504
0.0918004	-1.95826	1.94949
0.0920004	-1.95787	1.94859
0.0922004	-1.95748	1.94769
0.0924004	-1.95709	1.94679
0.0926004	-1.9567	1.94589
0.0928004	-1.95631	1.94499
0.0930004	-1.95593	1.94409
0.0932004	-1.95554	1.9432
0.0934004	-1.95515	1.9423
0.0936004	-1.95476	1.94141
0.0938004	-1.95437	1.94051
0.0940004	-1.95398	1.93962
0.0942004	-1.9536	1.93873
0.0944005	-1.95321	1.93784
0.0946005	-1.95282	1.93696
0.0948005	-1.95243	1.93607
0.0950005	-1.95205	1.93519
0.0952005	-1.95166	1.9343
0.0954005	-1.95127	1.93342
0.0956005	-1.95089	1.93254
0.0958005	-1.9505	1.93166
0.0960005	-1.95011	1.93078
0.0962005	-1.94973	1.9299
0.0964005	-1.94934	1.92902
0.0966005	-1.94896	1.92815
0.0968005	-1.94857	1.92727
0.0970005	-1.94818	1.9264
0.0972005	-1.9478	1.92552
0.0974005	-1.94741	1.92465
0.0976005	-1.94703	1.92378
0.0978005	-1.94664	1.92291
0.0980005	-1.94626	1.92205
0.0982005	-1.94588	1.92118
0.0984005	-1.94549	1.92031
0.0986005	-1.94511	1.91945
0.0988005	-1.94472	1.91859
0.0990005	-1.94434	1.91772
0.0992005	-1.94396	1.91686
0.0994005	-1.94357	1.916
0.0996005	-1.94319	1.91515
0.0998005	-1.94281	1.91429
0.100001	-1.94242	1.91343
0.100201	-1.94204	1.91258
0.100401	-1.94166	1.91172
0.100601	-1.94128	1.91087
0.100801	-1.9409	1.91002
0.101001	-1.94051	1.90917
0.101201	-1.94013	1.90832
0.101401	-1.93975	1.90747
0.101601	-1.93937	1.90662
0.101801	-1.93899	1.90578
0.102001	-1.93861	1.90493
0.102201	-1.93823	1.90409
0.102401	-1.93784	1.90324
0.102601	-1.93746	1.9024
0.102801	-1.93708	1.90156
0.103001	-1.9367	1.90072
0.103201	-1.93632	1.89989
0.103401	-1.93594	1.89905
0.103601	-1.93556	1.89821
0.103801	-1.93518	1.89738
0.104001	-1.9348	1.89654
0.104201	-1.93443	1.89571
0.104401	-1.93405	1.89488
0.104601	-1.93367	1.89405
0.104801	-1.93329	1.89322
0.105001	-1.93291	1.89239
0.105201	-1.93253	1.89156
0.105401	-1.93215	1.89074
0.105601	-1.93178	1.88991
0.105801	-1.9314	1.88909
0.106001	-1.93102	1.88827
0.106201	-1.93064	1.88744
0.106401	-1.93026	1.88662
0.106601	-1.92989	1.8858
0.106801	-1.92951	1.88498
0.107001	-1.92913	1.88417
0.107201	-1.92876	1.88335
0.107401	-1.92838	1.88254
0.107601	-1.928	1.88172
0.107801	-1.92763	1.88091
0.108001	-1.92725	1.8801
0.108201	-1.92688	1.87929
0.108401	-1.9265	1.87848
0.108601	-1.92612	1.87767
0.108801	-1.92575	1.87686
0.109001	-1.92537	1.87605
0.109201	-1.925	1.87525
0.109401	-1.92462	1.87444
0.109601	-1.92425	1.87364
0.109801	-1.92387	1.87284
0.110001	-1.9235	1.87203
0.110201	-1.92313	1.87123
0.110401	-1.92275	1.87044
0.110601	-1.92238	1.86964
0.110801	-1.922	1.86884
0.111001	-1.92163	1.86804
0.111201	-1.92126	1.86725
0.111401	-1.92088	1.86645
0.111601	-1.92051	1.86566
0.111801	-1.92014	1.86487
0.112001	-1.91976	1.86408
0.112201	-1.91939	1.86329
0.112401	-1.91902	1.8625
0.112601	-1.91865	1.86171
0.112801	-1.91827	1.86093
0.113001	-1.9179	1.86014
0.113201	-1.91753	1.85936
0.113401	-1.91716	1.85857
0.113601	-1.91679	1.85779
0.113801	-1.91641	1.85701
0.114001	-1.91604	1.85623
0.114201	-1.91567	1.85545
0.114401	-1.9153	1.85467
0.114601	-1.91493	1.85389
0.114801	-1.91456	1.85312
0.115001	-1.91419	1.85234
0.115201	-1.91382	1.85157
0.115401	-1.91345	1.85079
0.115601	-1.91308	1.85002
0.115801	-1.91271	1.84925
0.116001	-1.91234	1.84848
0.116201	-1.91197	1.84771
0.116401	-1.9116	1.84694
0.116601	-1.91123	1.84617
0.116801	-1.91086	1.84541
0.117001	-1.91049	1.84464
0.117201	-1.91012	1.84388
0.117401	-1.90975	1.84311
0.117601	-1.90939	1.84235
0.117801	-1.90902	1.84159
0.118001	-1.90865	1.84083
0.118201	-1.90828	1.84007
0.118401	-1.90791	1.83931
0.118601	-1.90755	1.83856
0.118801	-1.90718	1.8378
0.119001	-1.90681	1.83704
0.119201	-1.90644	1.83629
0.119401	-1.90608	1.83554
0.119601	-1.90571	1.83478
0.119801	-1.90534	1.83403
0.120001	-1.90498	1.83328
0.120201	-1.90461	1.83253
0.120401	-1.90424	1.83179
0.120601	-1.90388	1.83104
0.120801	-1.90351	1.83029
0.121001	-1.90314	1.82955
0.121201	-1.90278	1.8288
0.121401	-1.90241	1.82806
0.121601	-1.90205	1.82732
0.121801	-1.90168	1.82657
0.122001	-1.90132	1.82583
0.122201	-1.90095	1.82509
0.122401	-1.90059	1.82436
0.122601	-1.90022	1.82362
0.122801	-1.89986	1.82288
0.123001	-1.89949	1.82214
0.123201	-1.89913	1.82141
0.123401	-1.89876	1.82068
0.123601	-1.8984	1.81994
0.123801	-1.89804	1.81921
0.124001	-1.89767	1.81848
0.124201	-1.89731	1.81775
0.124401	-1.89694	1.81702
0.124601	-1.89658	1.81629
0.124801	-1.89622	1.81557
0.125001	-1.89585	1.81484
0.125201	-1.89549	1.81412
0.125401	-1.89513	1.81339
0.125601	-1.89477	1.81267
0.125801	-1.8944	1.81195
0.126001	-1.89404	1.81122
0.126201	-1.89368	1.8105
0.126401	-1.89332	1.80978
0.126601	-1.89296	1.80907
0.126801	-1.89259	1.80835
0.127001	-1.89223	1.80763
0.127201	-1.89187	1.80691
0.127401	-1.89151	1.8062
0.127601	-1.89115	1.80549
0.127801	-1.89079	1.80477
0.128001	-1.89043	1.80406
0.128201	-1.89007	1.80335
0.128401	-1.88971	1.80264
0.128601	-1.88934	1.80193
0.128801	-1.88898	1.80122
0.129001	-1.88862	1.80051
0.129201	-1.88826	1.79981
0.129401	-1.8879	1.7991
0.129601	-1.88754	1.7984
0.129801	-1.88719	1.79769
0.130001	-1.88683	1.79699
0.130201	-1.88647	1.79629
0.130401	-1.88611	1.79559
0.130601	-1.88575	1.79489
0.130801	-1.88539	1.79419
0.131001	-1.88503	1.79349
0.131201	-1.88467	1.79279
0.131401	-1.88431	1.7921
0.131601	-1.88395	1.7914
0.131801	-1.8836	1.79071
0.132001	-1.88324	1.79001
0.132201	-1.88288	1.78932
0.132401	-1.88252	1.78863
0.132601	-1.88217	1.78794
0.132801	-1.88181	1.78725
0.133001	-1.88145	1.78656
0.133201	-1.88109	1.78587
0.133401	-1.88074	1.78518
0.133601	-1.88038	1.7845
0.133801	-1.88002	1.78381
0.134001	-1.87967	1.78312
0.134201	-1.87931	1.78244
0.134401	-1.87895	1.78176
0.134601	-1.8786	1.78108
0.134801	-1.87824	1.78039
0.135001	-1.87788	1.77971
0.135201	-1.87753	1.77904
0.135401	-1.87717	1.77836
0.135601	-1.87682	1.77768
0.135801	-1.87646	1.777
0.136001	-1.87611	1.77633
0.136201	-1.87575	1.77565
0.136401	-1.8754	1.77498
0.136601	-1.87504	1.7743
0.136801	-1.87469	1.77363
0.137001	-1.87433	1.77296
0.137201	-1.87398	1.77229
0.137401	-1.87362	1.77162
0.137601	-1.87327	1.77095
0.137801	-1.87291	1.77028
0.138001	-1.87256	1.76962
0.138201	-1.87221	1.76895
0.138401	-1.87185	1.76828
0.138601	-1.8715	1.76762
0.138801	-1.87115	1.76696
0.139001	-1.87079	1.76629
0.139201	-1.87044	1.76563
0.139401	-1.87009	1.76497
0.139601	-1.86973	1.76431
0.139801	-1.86938	1.76365
0.140001	-1.86903	1.76299
0.140201	-1.86868	1.76233
0.140401	-1.86832	1.76168
0.140601	-1.86797	1.76102
0.140801	-1.86762	1.76037
0.141001	-1.86727	1.75971
0.141201	-1.86691	1.75906
0.141401	-1.86656	1.7584
0.141601	-1.86621	1.75775
0.141801	-1.86586	1.7571
0.142001	-1.86551	1.75645
0.142201	-1.86516	1.7558
0.142401	-1.86481	1.75515
0.142601	-1.86445	1.75451
0.142801	-1.8641	1.75386
0.143001	-1.86375	1.75321
0.143201	-1.8634	1.75257
0.143401	-1.86305	1.75192
0.143601	-1.8627	1.75128
0.143801	-1.86235	1.75064
0.144001	-1.862	1.75
0.144201	-1.86165	1.74936
0.144401	-1.8613	1.74872
0.144601	-1.86095	1.74808
0.144801	-1.8606	1.74744
0.145001	-1.86025	1.7468
0.145201	-1.8599	1.74616
